Provider,uniqBeneCount,ClmsperBene,TotalInscClaimAmtReimbursed,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,uniqATPhysnCount,ClmsperATPhysn,uniqOPPhysnCount,ClmsperOPPhysn,uniqOTPhysnCount,ClmsperOTPhysn,InClmsPct
PRV56634,123,1.6747967479674797,55830,271.0194174757282,3300,4,51.5,4,51.5,4,51.5,0.0
PRV56635,10,1.0,2270,227.0,1400,9,1.1111111111111112,1,10.0,3,3.3333333333333335,0.0
PRV56637,137,1.1751824817518248,40250,250.0,3300,65,2.476923076923077,25,6.44,39,4.128205128205129,0.0
PRV56638,24,1.0833333333333333,7230,278.0769230769231,2600,21,1.2380952380952381,7,3.7142857142857144,9,2.888888888888889,0.0
PRV56639,39,2.4615384615384617,46400,483.3333333333333,3300,2,48.0,3,32.0,1,96.0,0.0
PRV56640,23,1.0,7320,318.2608695652174,1600,14,1.6428571428571428,4,5.75,12,1.9166666666666667,0.0
PRV56641,1,1.0,100,100.0,100,1,1.0,0,-99.0,1,1.0,0.0
PRV56642,103,1.3689320388349515,45430,322.1985815602837,3300,1,141.0,1,141.0,0,-99.0,0.0
PRV56643,22,1.0909090909090908,72690,3028.75,12000,16,1.5,7,3.4285714285714284,6,4.0,0.3333333333333333
PRV56645,52,1.2307692307692308,22720,355.0,2500,39,1.641025641025641,11,5.818181818181818,22,2.909090909090909,0.0
PRV56647,157,1.1656050955414012,1288910,7043.224043715847,44000,57,3.210526315789474,23,7.956521739130435,23,7.956521739130435,0.6612021857923497
PRV56648,48,1.0208333333333333,14940,304.8979591836735,3300,23,2.130434782608696,5,9.8,15,3.2666666666666666,0.0
PRV56649,123,2.16260162601626,192350,723.1203007518797,51000,9,29.555555555555557,9,29.555555555555557,2,133.0,0.02631578947368421
PRV56651,38,1.868421052631579,18630,262.3943661971831,6050,13,5.461538461538462,5,14.2,5,14.2,0.0
PRV56653,39,1.8461538461538463,21060,292.5,3300,3,24.0,2,36.0,3,24.0,0.0
PRV56654,34,1.4411764705882353,17620,359.59183673469386,2600,1,49.0,1,49.0,1,49.0,0.0
PRV56655,104,2.4134615384615383,69380,276.41434262948206,3400,30,8.366666666666667,15,16.733333333333334,25,10.04,0.0
PRV56656,29,1.4482758620689655,14060,334.76190476190476,2700,1,42.0,1,42.0,0,-99.0,0.0
PRV56657,18,1.1111111111111112,5200,260.0,1800,13,1.5384615384615385,4,5.0,6,3.3333333333333335,0.0
PRV56658,69,1.0144927536231885,35160,502.2857142857143,20000,38,1.8421052631578947,8,8.75,20,3.5,0.014285714285714285
PRV56659,66,2.1363636363636362,34550,245.03546099290782,5000,3,47.0,2,70.5,1,141.0,0.014184397163120567
PRV56660,4,1.0,180,45.0,100,2,2.0,1,4.0,1,4.0,0.0
PRV56662,7,1.2857142857142858,15290,1698.888888888889,7000,3,3.0,1,9.0,2,4.5,0.3333333333333333
PRV56663,133,1.887218045112782,159640,636.01593625498,20000,29,8.655172413793103,12,20.916666666666668,32,7.84375,0.05179282868525897
PRV56664,11,1.3636363636363635,59600,3973.3333333333335,57000,3,5.0,1,15.0,3,5.0,0.06666666666666667
PRV56667,28,1.1428571428571428,6300,196.875,2700,12,2.6666666666666665,4,8.0,6,5.333333333333333,0.0
PRV56668,65,1.123076923076923,623470,8540.684931506848,57000,18,4.055555555555555,9,8.11111111111111,7,10.428571428571429,0.7123287671232876
PRV56669,32,1.25,283610,7090.25,41000,9,4.444444444444445,3,13.333333333333334,4,10.0,0.725
PRV56671,30,1.4333333333333333,35340,821.8604651162791,16000,22,1.9545454545454546,7,6.142857142857143,10,4.3,0.06976744186046512
PRV56672,70,2.3,40980,254.53416149068323,3300,20,8.05,9,17.88888888888889,15,10.733333333333333,0.0
PRV56673,4,1.0,42640,10660.0,24000,3,1.3333333333333333,3,1.3333333333333333,1,4.0,0.5
PRV56674,21,2.1904761904761907,15860,344.7826086956522,3300,9,5.111111111111111,6,7.666666666666667,9,5.111111111111111,0.0
PRV56675,172,1.877906976744186,98690,305.54179566563465,3300,14,23.071428571428573,11,29.363636363636363,14,23.071428571428573,0.0
PRV56677,1,1.0,20,20.0,20,1,1.0,0,-99.0,0,-99.0,0.0
PRV56679,19,1.3157894736842106,4170,166.8,1000,6,4.166666666666667,2,12.5,5,5.0,0.0
PRV56680,32,1.03125,64400,1951.5151515151515,23000,18,1.8333333333333333,8,4.125,11,3.0,0.24242424242424243
PRV56681,5,1.0,790,158.0,500,4,1.25,1,5.0,3,1.6666666666666667,0.0
PRV56682,19,1.0,16410,863.6842105263158,7000,9,2.111111111111111,5,3.8,6,3.1666666666666665,0.15789473684210525
PRV56683,143,1.167832167832168,54880,328.622754491018,3300,13,12.846153846153847,10,16.7,9,18.555555555555557,0.0
PRV56684,88,1.0454545454545454,172070,1870.3260869565217,36000,60,1.5333333333333334,16,5.75,28,3.2857142857142856,0.17391304347826086
PRV56685,121,3.347107438016529,435290,1074.79012345679,46000,24,16.875,18,22.5,14,28.928571428571427,0.08641975308641975
PRV56686,18,1.1111111111111112,143000,7150.0,55000,10,2.0,3,6.666666666666667,5,4.0,0.75
PRV56687,7,1.2857142857142858,4120,457.77777777777777,3300,5,1.8,3,3.0,2,4.5,0.0
PRV56688,19,1.9473684210526316,7860,212.43243243243242,3000,14,2.642857142857143,5,7.4,11,3.3636363636363638,0.0
PRV56689,796,2.2537688442211055,505530,281.7892976588629,3400,16,112.125,16,112.125,10,179.4,0.0
PRV56691,4,1.0,340,85.0,100,4,1.0,0,-99.0,3,1.3333333333333333,0.0
PRV56693,302,1.2350993377483444,91230,244.58445040214477,4010,23,16.217391304347824,18,20.72222222222222,17,21.941176470588236,0.0
PRV56694,8,1.0,3950,493.75,1100,8,1.0,0,-99.0,4,2.0,0.0
PRV56696,33,1.0303030303030303,69220,2035.8823529411766,17000,25,1.36,9,3.7777777777777777,11,3.090909090909091,0.20588235294117646
PRV56697,36,2.1666666666666665,21570,276.53846153846155,3300,11,7.090909090909091,9,8.666666666666666,11,7.090909090909091,0.0
PRV56699,3,1.0,550,183.33333333333334,400,2,1.5,1,3.0,2,1.5,0.0
PRV56700,5,1.0,640,128.0,500,4,1.25,0,-99.0,2,2.5,0.0
PRV56701,22,1.0454545454545454,36680,1594.7826086956522,13000,16,1.4375,5,4.6,10,2.3,0.17391304347826086
PRV56702,82,2.731707317073171,47350,211.38392857142858,3200,35,6.4,17,13.176470588235293,32,7.0,0.0
PRV56703,46,1.0434782608695652,186070,3876.4583333333335,32000,24,2.0,11,4.363636363636363,11,4.363636363636363,0.4375
PRV56705,16,1.0,61120,3820.0,38000,13,1.2307692307692308,5,3.2,3,5.333333333333333,0.25
PRV56706,144,2.4097222222222223,346360,998.1556195965418,20000,17,20.41176470588235,14,24.785714285714285,10,34.7,0.0893371757925072
PRV56707,6,3.0,2860,158.88888888888889,500,2,9.0,2,9.0,2,9.0,0.0
PRV56708,5,1.4,3530,504.2857142857143,2700,4,1.75,1,7.0,3,2.3333333333333335,0.0
PRV56710,53,1.2641509433962264,64690,965.5223880597015,8000,21,3.1904761904761907,13,5.153846153846154,11,6.090909090909091,0.14925373134328357
PRV56711,39,1.6153846153846154,107950,1713.4920634920634,28000,14,4.5,8,7.875,9,7.0,0.12698412698412698
PRV56712,2,2.0,5310,1327.5,3000,3,1.3333333333333333,1,4.0,0,-99.0,0.5
PRV56713,141,1.2269503546099292,499920,2889.7109826589594,54000,41,4.219512195121951,16,10.8125,20,8.65,0.3179190751445087
PRV56715,13,1.0,18670,1436.1538461538462,7000,9,1.4444444444444444,2,6.5,0,-99.0,0.23076923076923078
PRV56716,65,1.9076923076923078,47360,381.93548387096774,5800,13,9.538461538461538,10,12.4,10,12.4,0.0
PRV56717,7,1.1428571428571428,11400,1425.0,11000,8,1.0,1,8.0,2,4.0,0.125
PRV56718,77,1.844155844155844,32620,229.71830985915494,2500,11,12.909090909090908,7,20.285714285714285,9,15.777777777777779,0.0
PRV56719,57,1.1754385964912282,123600,1844.7761194029852,34000,51,1.3137254901960784,20,3.35,23,2.9130434782608696,0.14925373134328357
PRV56720,12,1.0,18750,1562.5,12000,8,1.5,3,4.0,5,2.4,0.16666666666666666
PRV56721,182,1.10989010989011,60120,297.6237623762376,3300,7,28.857142857142858,6,33.666666666666664,6,33.666666666666664,0.0
PRV56722,25,1.0,24770,990.8,10000,16,1.5625,8,3.125,7,3.5714285714285716,0.08
PRV56723,11,1.6363636363636365,2830,157.22222222222223,1900,4,4.5,2,9.0,3,6.0,0.0
PRV56724,26,1.0,85860,3302.3076923076924,23000,18,1.4444444444444444,9,2.888888888888889,6,4.333333333333333,0.23076923076923078
PRV56725,132,2.2045454545454546,99310,341.27147766323026,4050,14,20.785714285714285,11,26.454545454545453,13,22.384615384615383,0.0
PRV56726,16,1.0,72440,4527.5,57000,15,1.0666666666666667,3,5.333333333333333,7,2.2857142857142856,0.1875
PRV56728,17,2.4705882352941178,10640,253.33333333333334,3300,11,3.8181818181818183,5,8.4,7,6.0,0.0
PRV56729,179,1.223463687150838,70080,320.0,8400,44,4.9772727272727275,22,9.954545454545455,34,6.4411764705882355,0.0
PRV56730,51,1.0588235294117647,303950,5628.7037037037035,40000,34,1.588235294117647,24,2.25,10,5.4,0.42592592592592593
PRV56731,20,1.0,109700,5485.0,57000,13,1.5384615384615385,6,3.3333333333333335,5,4.0,0.2
PRV56732,26,1.0769230769230769,172920,6175.714285714285,57000,20,1.4,8,3.5,6,4.666666666666667,0.4642857142857143
PRV56733,89,2.2247191011235956,123300,622.7272727272727,17000,9,22.0,7,28.285714285714285,6,33.0,0.06060606060606061
PRV56734,22,1.0,109700,4986.363636363636,57000,18,1.2222222222222223,5,4.4,7,3.142857142857143,0.45454545454545453
PRV56735,285,1.4456140350877194,133630,324.34466019417476,3300,3,137.33333333333334,2,206.0,2,206.0,0.0
PRV56738,300,1.7066666666666668,268680,524.765625,13000,9,56.888888888888886,8,64.0,6,85.33333333333333,0.037109375
PRV56739,5,1.0,11150,2230.0,11000,3,1.6666666666666667,2,2.5,1,5.0,0.2
PRV56740,38,1.1842105263157894,8720,193.77777777777777,1900,25,1.8,7,6.428571428571429,15,3.0,0.0
PRV56741,25,1.0,5620,224.8,1300,19,1.3157894736842106,4,6.25,7,3.5714285714285716,0.0
PRV56742,32,1.09375,120750,3450.0,41000,4,8.75,3,11.666666666666666,2,17.5,0.2571428571428571
PRV56743,328,1.1981707317073171,126960,323.0534351145038,9020,24,16.375,23,17.08695652173913,19,20.68421052631579,0.0
PRV56745,53,2.490566037735849,27460,208.03030303030303,2400,5,26.4,3,44.0,5,26.4,0.0
PRV56746,42,1.0238095238095237,171030,3977.4418604651164,38000,37,1.162162162162162,14,3.0714285714285716,10,4.3,0.3488372093023256
PRV56747,16,1.0,18530,1158.125,12000,11,1.4545454545454546,2,8.0,6,2.6666666666666665,0.0625
PRV56748,361,1.2825484764542936,1415780,3057.840172786177,79000,11,42.09090909090909,12,38.583333333333336,6,77.16666666666667,0.2526997840172786
PRV56749,26,1.0769230769230769,110210,3936.0714285714284,20000,26,1.0769230769230769,12,2.3333333333333335,6,4.666666666666667,0.39285714285714285
PRV56750,11,1.0,26350,2395.4545454545455,25000,11,1.0,2,5.5,5,2.2,0.09090909090909091
PRV56751,51,1.6470588235294117,86410,1028.6904761904761,34000,4,21.0,6,14.0,4,21.0,0.05952380952380952
PRV56752,24,1.0416666666666667,16120,644.8,12000,14,1.7857142857142858,4,6.25,6,4.166666666666667,0.04
PRV56753,21,1.1428571428571428,100080,4170.0,25000,15,1.6,8,3.0,9,2.6666666666666665,0.375
PRV56754,70,1.5571428571428572,74050,679.3577981651376,11000,33,3.303030303030303,11,9.909090909090908,25,4.36,0.08256880733944955
PRV56755,17,1.0588235294117647,54160,3008.8888888888887,35000,13,1.3846153846153846,2,9.0,3,6.0,0.16666666666666666
PRV56758,347,1.5302593659942363,164890,310.52730696798494,6400,9,59.0,6,88.5,3,177.0,0.0
PRV56759,11,1.0,28260,2569.090909090909,21000,9,1.2222222222222223,3,3.6666666666666665,3,3.6666666666666665,0.18181818181818182
PRV56760,403,1.5955334987593053,188300,292.84603421461895,3300,7,91.85714285714286,7,91.85714285714286,6,107.16666666666667,0.0
PRV56761,107,1.0934579439252337,832220,7112.991452991453,57000,15,7.8,5,23.4,9,13.0,0.7863247863247863
PRV56762,35,1.1142857142857143,10710,274.61538461538464,3000,14,2.7857142857142856,4,9.75,9,4.333333333333333,0.02564102564102564
PRV56763,25,1.04,116490,4480.384615384615,36000,23,1.1304347826086956,8,3.25,4,6.5,0.5
PRV56764,139,1.4460431654676258,95680,476.0199004975124,25000,41,4.902439024390244,19,10.578947368421053,29,6.931034482758621,0.024875621890547265
PRV56765,21,1.0476190476190477,5970,271.3636363636364,1600,18,1.2222222222222223,2,11.0,6,3.6666666666666665,0.0
PRV56766,27,1.0740740740740742,24780,854.4827586206897,11000,21,1.380952380952381,4,7.25,12,2.4166666666666665,0.06896551724137931
PRV56767,18,1.0,51570,2865.0,23000,16,1.125,6,3.0,5,3.6,0.3333333333333333
PRV56768,4,1.0,17000,4250.0,8000,2,2.0,2,2.0,0,-99.0,1.0
PRV56769,21,1.0952380952380953,35120,1526.9565217391305,12000,21,1.0952380952380953,6,3.8333333333333335,9,2.5555555555555554,0.17391304347826086
PRV56771,2,1.0,460,230.0,400,2,1.0,1,2.0,1,2.0,0.0
PRV56772,54,1.2962962962962963,47960,685.1428571428571,14000,34,2.0588235294117645,15,4.666666666666667,15,4.666666666666667,0.07142857142857142
PRV56773,33,1.303030303030303,64730,1505.3488372093022,16000,9,4.777777777777778,4,10.75,9,4.777777777777778,0.16279069767441862
PRV56774,1,1.0,4000,4000.0,4000,1,1.0,0,-99.0,0,-99.0,1.0
PRV56775,18,1.0,34350,1908.3333333333333,15000,14,1.2857142857142858,4,4.5,3,6.0,0.16666666666666666
PRV56777,44,1.0,113150,2571.590909090909,28000,37,1.1891891891891893,9,4.888888888888889,11,4.0,0.29545454545454547
PRV56778,38,1.0,122180,3215.2631578947367,24000,32,1.1875,11,3.4545454545454546,6,6.333333333333333,0.39473684210526316
PRV56780,7,1.0,880,125.71428571428571,400,3,2.3333333333333335,2,3.5,1,7.0,0.0
PRV56782,109,2.6422018348623855,90010,312.53472222222223,9030,18,16.0,12,24.0,15,19.2,0.0
PRV56783,69,1.2318840579710144,25430,299.1764705882353,3100,1,85.0,1,85.0,1,85.0,0.0
PRV56784,18,1.0555555555555556,6920,364.2105263157895,2080,11,1.7272727272727273,7,2.7142857142857144,6,3.1666666666666665,0.0
PRV56788,116,1.5258620689655173,50070,282.8813559322034,3300,6,29.5,6,29.5,4,44.25,0.0
PRV56789,49,1.3673469387755102,63510,947.9104477611941,18000,6,11.166666666666666,7,9.571428571428571,4,16.75,0.1044776119402985
PRV56790,64,1.421875,34990,384.5054945054945,5400,13,7.0,10,9.1,7,13.0,0.0
PRV56791,162,1.4382716049382716,67030,287.6824034334764,3300,6,38.833333333333336,5,46.6,3,77.66666666666667,0.0
PRV56792,8,1.0,2460,307.5,800,4,2.0,1,8.0,2,4.0,0.0
PRV56793,29,1.0689655172413792,56330,1817.0967741935483,20000,14,2.2142857142857144,5,6.2,7,4.428571428571429,0.0967741935483871
PRV56796,87,1.0574712643678161,71490,777.0652173913044,26000,45,2.0444444444444443,17,5.411764705882353,24,3.8333333333333335,0.03260869565217391
PRV56797,5,1.0,1260,252.0,800,2,2.5,1,5.0,3,1.6666666666666667,0.0
PRV56798,22,1.0909090909090908,10100,420.8333333333333,2400,16,1.5,5,4.8,8,3.0,0.0
PRV56800,48,1.1875,100830,1768.9473684210527,20000,16,3.5625,6,9.5,11,5.181818181818182,0.12280701754385964
PRV56801,24,1.0416666666666667,8210,328.4,3300,11,2.272727272727273,4,6.25,7,3.5714285714285716,0.0
PRV56802,11,1.1818181818181819,185000,14230.76923076923,53000,1,13.0,1,13.0,0,-99.0,1.0
PRV56803,416,1.9110576923076923,319420,401.7861635220126,28000,130,6.115384615384615,69,11.521739130434783,87,9.137931034482758,0.010062893081761006
PRV56805,1,1.0,70,70.0,70,1,1.0,0,-99.0,0,-99.0,0.0
PRV56807,85,1.0705882352941176,22740,249.8901098901099,3500,2,45.5,2,45.5,2,45.5,0.0
PRV56808,62,1.0,433610,6993.709677419355,54000,14,4.428571428571429,2,31.0,3,20.666666666666668,0.7580645161290323
PRV56809,41,1.0731707317073171,45270,1028.8636363636363,13000,13,3.3846153846153846,8,5.5,10,4.4,0.09090909090909091
PRV56810,14,1.0,7890,563.5714285714286,2900,7,2.0,2,7.0,2,7.0,0.0
PRV56811,60,1.0333333333333334,106050,1710.483870967742,35000,41,1.5121951219512195,11,5.636363636363637,17,3.6470588235294117,0.12903225806451613
PRV56813,83,1.2771084337349397,33940,320.188679245283,3300,14,7.571428571428571,7,15.142857142857142,10,10.6,0.0
PRV56816,15,1.0,7040,469.3333333333333,2100,13,1.1538461538461537,2,7.5,2,7.5,0.0
PRV56818,17,1.1764705882352942,45540,2277.0,26000,15,1.3333333333333333,7,2.857142857142857,5,4.0,0.2
PRV56819,23,1.0869565217391304,220900,8836.0,57000,3,8.333333333333334,3,8.333333333333334,3,8.333333333333334,0.96
PRV56820,4,1.25,820,164.0,300,2,2.5,2,2.5,2,2.5,0.0
PRV56821,11,1.0909090909090908,3160,263.3333333333333,2000,12,1.0,1,12.0,3,4.0,0.0
PRV56823,15,1.2,6320,351.1111111111111,1900,8,2.25,2,9.0,8,2.25,0.0
PRV56824,125,1.088,47540,349.55882352941177,3300,2,68.0,2,68.0,0,-99.0,0.0
PRV56826,24,1.0,20870,869.5833333333334,7000,15,1.6,6,4.0,6,4.0,0.16666666666666666
PRV56828,131,1.083969465648855,40510,285.28169014084506,3300,21,6.761904761904762,16,8.875,18,7.888888888888889,0.0
PRV56829,95,2.031578947368421,56270,291.55440414507774,4800,2,96.5,2,96.5,2,96.5,0.0
PRV56830,7,1.0,6580,940.0,3300,2,3.5,1,7.0,1,7.0,0.0
PRV56831,5,1.0,760,152.0,500,4,1.25,1,5.0,2,2.5,0.0
PRV56832,11,1.0,7520,683.6363636363636,4000,5,2.2,1,11.0,2,5.5,0.0
PRV56833,7,1.1428571428571428,710,88.75,500,5,1.6,1,8.0,2,4.0,0.0
PRV56834,6,2.6666666666666665,6850,428.125,3000,7,2.2857142857142856,4,4.0,5,3.2,0.0625
PRV56835,52,1.9807692307692308,24640,239.2233009708738,3300,6,17.166666666666668,5,20.6,5,20.6,0.0
PRV56836,3,1.0,740,246.66666666666666,600,2,1.5,0,-99.0,1,3.0,0.0
PRV56837,27,1.5555555555555556,17170,408.8095238095238,3300,3,14.0,3,14.0,3,14.0,0.0
PRV56839,12,1.0,17870,1489.1666666666667,9000,10,1.2,3,4.0,3,4.0,0.16666666666666666
PRV56840,33,2.696969696969697,19090,214.4943820224719,1800,10,8.9,4,22.25,10,8.9,0.0
PRV56843,2,1.0,860,430.0,800,2,1.0,0,-99.0,2,1.0,0.0
PRV56845,9,1.0,600,66.66666666666667,200,5,1.8,2,4.5,3,3.0,0.0
PRV56846,9,2.3333333333333335,7020,334.2857142857143,3300,5,4.2,3,7.0,3,7.0,0.0
PRV56850,6,2.8333333333333335,4650,273.52941176470586,1600,4,4.25,2,8.5,2,8.5,0.0
PRV56851,7,2.857142857142857,7380,369.0,2000,5,4.0,5,4.0,4,5.0,0.0
PRV56852,9,2.2222222222222223,1960,98.0,700,5,4.0,2,10.0,3,6.666666666666667,0.0
PRV56853,6,4.5,5340,197.77777777777777,2400,3,9.0,2,13.5,2,13.5,0.0
PRV56854,3,1.0,600,200.0,500,2,1.5,0,-99.0,1,3.0,0.0
PRV56855,3,1.3333333333333333,290,72.5,200,2,2.0,1,4.0,1,4.0,0.0
PRV56856,31,2.903225806451613,23670,263.0,3000,17,5.294117647058823,10,9.0,11,8.181818181818182,0.0
PRV56857,20,2.3,16480,358.2608695652174,3300,1,46.0,1,46.0,1,46.0,0.0
PRV56858,23,1.7391304347826086,7870,196.75,1900,6,6.666666666666667,1,40.0,3,13.333333333333334,0.0
PRV56860,3,1.0,2570,856.6666666666666,2400,3,1.0,0,-99.0,2,1.5,0.0
PRV56861,22,1.4090909090909092,5560,179.3548387096774,1200,7,4.428571428571429,4,7.75,6,5.166666666666667,0.0
PRV56862,8,1.75,2990,213.57142857142858,2100,1,14.0,1,14.0,1,14.0,0.0
PRV56863,29,1.793103448275862,14070,270.5769230769231,3300,4,13.0,4,13.0,4,13.0,0.0
PRV56864,12,2.0,3800,158.33333333333334,1500,5,4.8,1,24.0,3,8.0,0.0
PRV56866,23,2.9565217391304346,27180,399.70588235294116,3300,7,9.714285714285714,5,13.6,6,11.333333333333334,0.0
PRV56867,8,1.125,3430,381.1111111111111,2000,1,9.0,2,4.5,1,9.0,0.0
PRV56868,7,2.5714285714285716,7590,421.6666666666667,2700,6,3.0,3,6.0,5,3.6,0.0
PRV56869,24,1.5,11220,311.6666666666667,2200,2,18.0,1,36.0,2,18.0,0.0
PRV56870,13,1.0,119000,9153.846153846154,16000,3,4.333333333333333,2,6.5,1,13.0,1.0
PRV56871,11,1.0,4350,395.45454545454544,2000,3,3.6666666666666665,3,3.6666666666666665,3,3.6666666666666665,0.0
PRV56873,2,1.0,6070,3035.0,6000,2,1.0,0,-99.0,0,-99.0,0.5
PRV56877,34,1.2941176470588236,170410,3872.9545454545455,46000,17,2.588235294117647,9,4.888888888888889,6,7.333333333333333,0.3409090909090909
PRV56878,8,3.25,6660,256.15384615384613,1300,1,26.0,2,13.0,2,13.0,0.0
PRV56879,6,1.1666666666666667,8140,1162.857142857143,3300,4,1.75,0,-99.0,1,7.0,0.0
PRV56880,2,1.0,260,130.0,200,2,1.0,0,-99.0,1,2.0,0.0
PRV56881,31,2.5161290322580645,17200,220.51282051282053,2200,5,15.6,4,19.5,5,15.6,0.0
PRV56882,10,2.1,4050,192.85714285714286,1200,4,5.25,1,21.0,2,10.5,0.0
PRV56884,8,1.0,1440,180.0,900,5,1.6,1,8.0,4,2.0,0.0
PRV56885,6,1.6666666666666667,66050,6605.0,14000,3,3.3333333333333335,2,5.0,0,-99.0,0.9
PRV56886,3,3.6666666666666665,1360,123.63636363636364,500,5,2.2,1,11.0,3,3.6666666666666665,0.0
PRV56887,11,3.272727272727273,9120,253.33333333333334,2700,4,9.0,3,12.0,4,9.0,0.0
PRV56888,10,1.0,6050,605.0,3000,7,1.4285714285714286,4,2.5,3,3.3333333333333335,0.0
PRV56889,29,1.7241379310344827,126550,2531.0,57000,12,4.166666666666667,6,8.333333333333334,7,7.142857142857143,0.1
PRV56890,5,2.4,4270,355.8333333333333,1500,1,12.0,0,-99.0,1,12.0,0.0
PRV56891,1,1.0,10,10.0,10,1,1.0,0,-99.0,0,-99.0,0.0
PRV56892,5,2.6,3180,244.6153846153846,1600,1,13.0,1,13.0,2,6.5,0.0
PRV56893,7,1.0,3020,431.42857142857144,1500,4,1.75,1,7.0,2,3.5,0.0
PRV56894,23,1.1304347826086956,4360,167.69230769230768,2100,6,4.333333333333333,3,8.666666666666666,6,4.333333333333333,0.0
PRV56895,14,1.0,145000,10357.142857142857,36000,7,2.0,4,3.5,1,14.0,0.9285714285714286
PRV56896,3,1.0,60000,20000.0,57000,3,1.0,3,1.0,1,3.0,1.0
PRV56897,8,1.0,62000,7750.0,17000,5,1.6,5,1.6,1,8.0,1.0
PRV56900,2,1.0,19000,9500.0,16000,1,2.0,1,2.0,1,2.0,1.0
PRV56901,48,1.375,10190,154.3939393939394,1200,6,11.0,4,16.5,6,11.0,0.0
PRV56902,1,1.0,4000,4000.0,4000,1,1.0,0,-99.0,0,-99.0,1.0
PRV56903,2,1.0,57000,28500.0,49000,2,1.0,2,1.0,0,-99.0,1.0
PRV56904,4,1.0,28000,7000.0,13000,4,1.0,3,1.3333333333333333,1,4.0,1.0
PRV56905,13,1.1538461538461537,6080,405.3333333333333,1600,9,1.6666666666666667,4,3.75,4,3.75,0.0
PRV56906,7,1.0,52100,7442.857142857143,23000,5,1.4,4,1.75,2,3.5,0.8571428571428571
PRV56907,15,1.0,5820,388.0,2200,1,15.0,1,15.0,1,15.0,0.0
PRV56908,2,1.0,5060,2530.0,5000,2,1.0,0,-99.0,0,-99.0,0.5
PRV56909,6,1.1666666666666667,18590,2655.714285714286,7000,4,1.75,2,3.5,1,7.0,0.42857142857142855
PRV56910,5,1.0,37260,7452.0,18000,2,2.5,1,5.0,1,5.0,0.8
PRV56912,7,1.0,90000,12857.142857142857,56000,5,1.4,5,1.4,0,-99.0,1.0
PRV56914,6,1.0,70000,11666.666666666666,33000,1,6.0,1,6.0,0,-99.0,1.0
PRV56915,4,1.0,30900,7725.0,20000,4,1.0,4,1.0,0,-99.0,1.0
PRV56916,10,1.1,113700,10336.363636363636,29000,3,3.6666666666666665,4,2.75,2,5.5,1.0
PRV56917,7,1.1428571428571428,14880,1860.0,7000,7,1.1428571428571428,4,2.0,3,2.6666666666666665,0.25
PRV56918,7,1.0,142000,20285.714285714286,57000,7,1.0,3,2.3333333333333335,1,7.0,1.0
PRV56919,2,1.0,30,15.0,20,1,2.0,1,2.0,0,-99.0,0.0
PRV56920,1,1.0,80,80.0,80,1,1.0,1,1.0,1,1.0,0.0
PRV56923,27,1.5185185185185186,6030,147.0731707317073,1000,1,41.0,1,41.0,1,41.0,0.0
PRV56926,1,1.0,20,20.0,20,1,1.0,1,1.0,0,-99.0,0.0
PRV56928,28,1.1428571428571428,6530,204.0625,1100,2,16.0,2,16.0,1,32.0,0.0
PRV56929,32,1.40625,7670,170.44444444444446,2200,2,22.5,2,22.5,1,45.0,0.0
PRV56930,19,1.263157894736842,6680,278.3333333333333,2400,2,12.0,1,24.0,2,12.0,0.0
PRV56931,17,1.2352941176470589,6610,314.76190476190476,1700,2,10.5,1,21.0,2,10.5,0.0
PRV56932,8,1.125,810,90.0,300,2,4.5,1,9.0,1,9.0,0.0
PRV56933,12,1.0,4660,388.3333333333333,1600,2,6.0,2,6.0,2,6.0,0.0
PRV56934,6,1.0,450,75.0,100,3,2.0,2,3.0,1,6.0,0.0
PRV56935,15,1.6,13190,549.5833333333334,3300,1,24.0,1,24.0,1,24.0,0.0
PRV56937,5,1.0,310,62.0,200,2,2.5,0,-99.0,2,2.5,0.0
PRV56938,21,1.0476190476190477,3840,174.54545454545453,900,4,5.5,3,7.333333333333333,3,7.333333333333333,0.0
PRV56939,15,1.0666666666666667,5080,317.5,1900,4,4.0,4,4.0,2,8.0,0.0
PRV56941,20,1.05,4280,203.8095238095238,800,1,21.0,1,21.0,1,21.0,0.0
PRV56942,23,1.0434782608695652,6960,290.0,2100,6,4.0,3,8.0,4,6.0,0.0
PRV56944,3,1.0,180,60.0,100,1,3.0,0,-99.0,1,3.0,0.0
PRV56945,41,1.3902439024390243,21400,375.43859649122805,3300,2,28.5,2,28.5,1,57.0,0.0
PRV56946,1,2.0,120,60.0,100,2,1.0,0,-99.0,1,2.0,0.0
PRV56947,3,1.0,580,193.33333333333334,500,2,1.5,0,-99.0,1,3.0,0.0
PRV56948,3,1.0,670,223.33333333333334,500,2,1.5,0,-99.0,0,-99.0,0.0
PRV56949,43,2.4186046511627906,31960,307.3076923076923,3300,2,52.0,2,52.0,2,52.0,0.0
PRV56950,3,1.0,1140,380.0,600,1,3.0,0,-99.0,0,-99.0,0.0
PRV56951,8,2.375,5170,272.10526315789474,1900,3,6.333333333333333,1,19.0,2,9.5,0.0
PRV56953,19,1.0526315789473684,2870,143.5,700,3,6.666666666666667,3,6.666666666666667,3,6.666666666666667,0.0
PRV56954,19,1.0526315789473684,2910,145.5,600,3,6.666666666666667,2,10.0,3,6.666666666666667,0.0
